,LocRfc_A,LocRfc_D,amc_A,amc_D,avg_cc_A,avg_cc_D,ca_A,ca_D,cam_A,cam_D,cbm_A,cbm_D,cbo_A,cbo_D,ce_A,ce_D,dam_A,dam_D,dit_A,dit_D,ic_A,ic_D,lcom3_A,lcom3_D,lcom_A,lcom_D,loc_A,loc_D,max_cc_A,max_cc_D,mfa_A,mfa_D,moa_A,moa_D,noc_A,noc_D,npm_A,npm_D,rfc_A,rfc_D,wmc_A,wmc_D
jedit-4.2,0.297972973,0.715540541,0.525675676,0.487837838,0.410810811,0.599324324,0.212162162,0.810135135,0.764864865,0.248648649,0.497972973,0.45,0.217567568,0.797972973,0.269594595,0.731081081,0.466216216,0.514864865,0.573648649,0.387837838,0.507432432,0.450675676,0.403378378,0.609459459,0.177027027,0.837837838,0.301351351,0.710810811,0.35,0.647972973,0.583783784,0.373648649,0.358783784,0.633783784,0.427702703,0.54527027,0.191216216,0.831081081,0.247297297,0.760810811,0.212162162,0.80472973
jedit-4.2,0.136438356,0.877260274,0.174246575,0.839452055,0.161643836,0.852054795,0.251506849,0.763287671,0.858082192,0.154520548,0.634520548,0.295342466,0.145205479,0.850958904,0.115068493,0.895890411,0.330410959,0.585205479,0.646575342,0.330958904,0.630136986,0.296438356,0.541369863,0.470684932,0.282191781,0.724931507,0.136986301,0.876712329,0.142465753,0.86739726,0.709589041,0.325479452,0.184109589,0.819178082,0.461369863,0.365479452,0.340273973,0.65260274,0.142465753,0.870136986,0.246027397,0.756164384
jedit-4.2,0.231060606,0.782828283,0.338383838,0.675505051,0.314393939,0.699494949,0.277777778,0.726010101,0.772727273,0.241161616,0.279040404,0.550505051,0.306818182,0.698232323,0.314393939,0.683080808,0.36489899,0.646464646,0.340909091,0.593434343,0.268939394,0.550505051,0.52020202,0.493686869,0.246212121,0.756313131,0.237373737,0.776515152,0.243686869,0.75,0.392676768,0.532828283,0.234848485,0.648989899,0.416666667,0.319444444,0.268939394,0.718434343,0.23989899,0.768939394,0.25,0.763888889
jedit-4.2,0.245173745,0.768339768,0.422779923,0.587837838,0.33976834,0.670849421,0.170849421,0.833976834,0.758687259,0.252895753,0.533783784,0.412162162,0.19015444,0.824324324,0.27027027,0.718146718,0.341698842,0.575289575,0.58011583,0.390926641,0.547297297,0.394787645,0.566602317,0.450772201,0.204633205,0.808880309,0.252895753,0.760617761,0.311776062,0.687258687,0.591698842,0.383204633,0.250965251,0.767374517,0.377413127,0.501930502,0.271235521,0.722972973,0.211389961,0.798262548,0.189189189,0.806949807
jedit-4.2,0.107657658,0.905855856,0.298648649,0.716216216,0.2,0.81036036,0.157207207,0.85990991,0.91036036,0.104504505,0.312612613,0.596396396,0.137837838,0.875675676,0.124324324,0.88963964,0.336036036,0.62972973,0.425225225,0.546396396,0.324774775,0.587837838,0.485585586,0.53018018,0.166216216,0.853153153,0.108108108,0.905405405,0.129279279,0.887387387,0.508558559,0.460810811,0.090540541,0.91981982,0.421171171,0.386486486,0.177927928,0.831981982,0.117117117,0.896396396,0.136036036,0.880630631
jedit-4.2,0.170810811,0.842702703,0.294054054,0.719459459,0.225945946,0.787027027,0.263783784,0.754054054,0.815675676,0.196216216,0.477837838,0.494054054,0.163243243,0.837837838,0.128108108,0.88,0.415675676,0.555675676,0.495675676,0.517297297,0.470810811,0.5,0.514594595,0.498378378,0.246486486,0.759459459,0.170810811,0.842702703,0.188648649,0.819459459,0.552972973,0.492972973,0.248108108,0.77027027,0.572432432,0.477837838,0.301621622,0.695135135,0.173513514,0.843243243,0.252972973,0.754594595
jedit-4.2,0.141201264,0.875658588,0.325605901,0.688092729,0.236037935,0.777660695,0.204425711,0.79662803,0.839831401,0.172813488,0.610115911,0.462592202,0.206533193,0.793466807,0.253951528,0.75658588,0.505795574,0.512118019,0.676501581,0.420442571,0.622760801,0.454162276,0.430979979,0.582718651,0.12118019,0.8914647,0.141201264,0.872497366,0.173867229,0.822971549,0.687038988,0.402528978,0.300316122,0.711275026,0.463645943,0.469968388,0.142255005,0.863013699,0.142255005,0.869336143,0.131717597,0.876712329
jedit-4.2,0.127893519,0.88599537,0.41087963,0.603587963,0.244791667,0.757523148,0.116319444,0.899884259,0.881365741,0.133680556,0.299768519,0.596643519,0.129050926,0.881365741,0.151041667,0.865740741,0.484953704,0.516782407,0.447916667,0.484953704,0.338541667,0.576967593,0.387152778,0.626736111,0.087962963,0.92650463,0.131365741,0.880787037,0.181134259,0.818865741,0.539351852,0.395833333,0.219328704,0.693865741,0.367476852,0.393518519,0.08912037,0.929398148,0.105324074,0.908564815,0.099537037,0.916666667
jedit-4.1,0.185592186,0.83028083,0.347985348,0.667887668,0.231684982,0.800671551,0.207264957,0.821428571,0.841269841,0.174297924,0.581196581,0.63034188,0.174908425,0.84004884,0.219474969,0.794566545,0.437423687,0.606532357,0.613553114,0.528693529,0.574481074,0.633394383,0.481684982,0.537545788,0.213980464,0.7997558,0.182234432,0.833943834,0.157203907,0.861721612,0.658424908,0.476495726,0.221306471,0.804029304,0.6498779,0.644078144,0.249389499,0.772588523,0.168192918,0.847069597,0.172771673,0.841575092
jedit-4.1,0.383219955,0.632275132,0.518896447,0.496976568,0.394179894,0.626984127,0.471655329,0.581254724,0.718065004,0.302343159,0.518518519,0.560846561,0.376417234,0.654195011,0.315948602,0.708238851,0.486016629,0.53250189,0.58994709,0.485260771,0.492063492,0.569916856,0.507936508,0.504535147,0.329554044,0.693877551,0.386621315,0.62962963,0.364701436,0.663265306,0.618291761,0.435752079,0.442176871,0.670823885,0.59712774,0.573318216,0.388133031,0.64399093,0.328042328,0.689720333,0.379062736,0.647014361
jedit-4.1,0.216931217,0.798941799,0.407407407,0.608465608,0.295767196,0.720634921,0.29047619,0.732804233,0.776719577,0.23968254,0.391005291,0.501587302,0.252910053,0.754497354,0.250793651,0.757671958,0.49047619,0.530687831,0.51005291,0.440740741,0.398412698,0.483068783,0.495767196,0.525396825,0.251322751,0.761375661,0.217460317,0.799470899,0.24973545,0.767724868,0.566137566,0.393650794,0.271957672,0.701587302,0.351851852,0.32010582,0.261375661,0.750793651,0.220634921,0.795238095,0.186772487,0.823280423
jedit-4.1,0.157154673,0.858974359,0.247725393,0.768403639,0.23407775,0.784532672,0.401157982,0.613316791,0.76509512,0.247311828,0.466087676,0.648883375,0.303143093,0.710504549,0.208436725,0.798593879,0.522332506,0.510752688,0.459057072,0.61662531,0.464433416,0.636062862,0.484284533,0.553763441,0.236972705,0.779983457,0.160463193,0.85566584,0.236145575,0.786186931,0.522746071,0.552522746,0.503308519,0.671215881,0.576509512,0.488420182,0.277915633,0.73573201,0.143507031,0.870140612,0.220430108,0.798180314
jedit-4.1,0.110807529,0.905282332,0.39435337,0.622040073,0.210989678,0.803582271,0.180024287,0.839708561,0.84486946,0.170916818,0.401942927,0.675470553,0.177899211,0.841226472,0.149969642,0.867030965,0.509107468,0.509714633,0.488463874,0.543412265,0.431390407,0.637219186,0.401942927,0.618093503,0.176988464,0.848512447,0.112932605,0.903460838,0.143290832,0.877959927,0.581967213,0.438069217,0.166363084,0.86369156,0.585003036,0.50667881,0.203703704,0.825440194,0.102307225,0.9143898,0.122647237,0.892835458
jedit-4.1,0.21041921,0.805453805,0.473341473,0.542938543,0.390720391,0.628815629,0.258445258,0.766381766,0.816442816,0.198616199,0.363044363,0.718762719,0.195767196,0.825803826,0.248270248,0.774114774,0.472527473,0.628001628,0.455433455,0.5999186,0.362637363,0.725274725,0.467236467,0.547822548,0.214082214,0.813593814,0.211640212,0.804232804,0.288970289,0.738298738,0.551892552,0.487586488,0.311762312,0.767602768,0.63980464,0.584452584,0.300773301,0.732600733,0.15954416,0.856735857,0.156288156,0.862026862
jedit-4.1,0.26272578,0.753147236,0.336891078,0.678981938,0.21182266,0.799945265,0.378762999,0.645867542,0.854953476,0.161466886,0.643678161,0.502189381,0.284893268,0.739737274,0.232074439,0.774493706,0.506568144,0.521893815,0.625615764,0.470169677,0.64559387,0.493431856,0.459496442,0.558839628,0.308429119,0.704433498,0.264094143,0.750684182,0.201696771,0.813902573,0.639573071,0.449917898,0.378762999,0.679802956,0.606458675,0.495347564,0.366174056,0.651067323,0.241926656,0.776683087,0.303776683,0.713464696
jedit-4.1,0.189800743,0.826072273,0.342451874,0.673421142,0.250253293,0.775751435,0.277608916,0.725092874,0.809861533,0.206011483,0.56501182,0.572441743,0.261398176,0.747382641,0.208037825,0.803782506,0.380276933,0.603850051,0.625802094,0.441067207,0.555217832,0.571428571,0.507936508,0.513677812,0.19047619,0.825396825,0.189463019,0.826072273,0.177642688,0.832826748,0.667679838,0.420466059,0.236068896,0.795677136,0.602836879,0.561296859,0.21209051,0.791286727,0.177642688,0.839243499,0.194191152,0.820330969
jedit-4.1,0.226326743,0.788761707,0.383454735,0.630593132,0.355359001,0.664412071,0.272112383,0.752861602,0.69458897,0.315296566,0.458896982,0.623829344,0.288761707,0.73673257,0.340790843,0.688345473,0.559313215,0.45057232,0.466701353,0.545265349,0.429760666,0.640998959,0.453173777,0.578563996,0.247138398,0.772112383,0.230489074,0.784599376,0.326742976,0.703954214,0.530176899,0.501040583,0.425598335,0.66805411,0.509885536,0.571800208,0.267429761,0.754422477,0.222164412,0.797086368,0.232049948,0.795005203
jedit-4.1,0.129195941,0.887197502,0.356362217,0.660031226,0.201405152,0.81420765,0.238875878,0.781811085,0.816939891,0.202576112,0.219750195,0.727946916,0.218579235,0.796252927,0.151834504,0.857923497,0.445745511,0.545277127,0.343091335,0.640905543,0.243169399,0.711163154,0.485558158,0.529664325,0.143247463,0.868462139,0.129976581,0.886026542,0.133099141,0.869633099,0.449648712,0.518735363,0.197111632,0.81147541,0.444964871,0.427010148,0.166666667,0.846213895,0.12295082,0.893052303,0.146370023,0.87236534
jedit-4.1,0.174603175,0.841269841,0.360846561,0.655026455,0.248677249,0.761375661,0.342328042,0.687830688,0.753439153,0.258730159,0.450793651,0.65026455,0.322222222,0.692063492,0.306349206,0.724338624,0.461375661,0.57989418,0.48994709,0.566666667,0.40952381,0.69047619,0.519047619,0.492592593,0.213227513,0.806878307,0.180952381,0.834920635,0.230687831,0.792592593,0.56984127,0.478306878,0.4,0.704761905,0.601058201,0.601058201,0.256613757,0.772486772,0.162433862,0.850793651,0.176719577,0.840740741
jedit-4.1,0.214285714,0.801242236,0.336438923,0.678743961,0.238785369,0.775707384,0.298136646,0.724637681,0.799516908,0.218081435,0.494478951,0.550379572,0.295031056,0.721877157,0.255693582,0.757073844,0.466183575,0.581435473,0.548654244,0.461697723,0.494478951,0.553830228,0.507591442,0.519323671,0.258454106,0.77605245,0.213250518,0.802622498,0.197032436,0.820910973,0.597653554,0.415804003,0.239130435,0.773636991,0.461352657,0.40821256,0.288819876,0.747066943,0.207729469,0.809868875,0.216011042,0.811939268
jedit-4.1,0.152625153,0.863247863,0.383089133,0.632783883,0.201159951,0.816849817,0.192918193,0.827838828,0.858058608,0.156593407,0.56990232,0.585164835,0.199023199,0.811050061,0.225274725,0.789072039,0.48962149,0.534493284,0.6498779,0.457570208,0.579365079,0.583028083,0.411172161,0.608974359,0.162087912,0.834249084,0.155067155,0.860805861,0.145604396,0.872100122,0.677045177,0.427960928,0.28968254,0.767704518,0.684676435,0.648351648,0.198107448,0.808608059,0.153540904,0.860805861,0.156593407,0.851037851
jedit-4.1,0.361590398,0.654538635,0.444861215,0.571267817,0.391222806,0.635033758,0.431732933,0.598274569,0.742310578,0.278694674,0.583270818,0.506751688,0.287696924,0.741185296,0.257314329,0.779444861,0.503750938,0.522505626,0.534508627,0.482745686,0.570517629,0.5060015,0.490997749,0.534133533,0.402850713,0.618154539,0.36384096,0.653413353,0.349962491,0.675543886,0.554388597,0.458364591,0.421980495,0.683420855,0.590397599,0.516504126,0.401350338,0.626406602,0.297449362,0.722805701,0.40060015,0.627906977
jedit-4.1,0.138275125,0.878118318,0.354597292,0.661796151,0.262295082,0.755167498,0.226657163,0.792943692,0.82002851,0.200641483,0.251247327,0.776906629,0.188880969,0.833570919,0.160370634,0.860655738,0.519244476,0.440128297,0.382751247,0.643620813,0.313970064,0.720242338,0.428367783,0.589807555,0.132216679,0.887027798,0.141838917,0.874554526,0.178545973,0.838560228,0.508196721,0.514611547,0.239130435,0.82038489,0.584461867,0.53528154,0.189950107,0.830363507,0.141482537,0.875623664,0.134711333,0.889878831
jedit-4.1,0.307798482,0.708074534,0.361628709,0.654244306,0.351966874,0.66252588,0.471359558,0.56452726,0.714975845,0.302967564,0.476190476,0.54589372,0.393374741,0.626639061,0.357487923,0.665286404,0.452035887,0.610766046,0.420289855,0.585921325,0.473429952,0.559006211,0.543133195,0.49689441,0.284334023,0.733609386,0.321601104,0.697032436,0.316770186,0.72394755,0.470669427,0.514147688,0.473429952,0.663216011,0.44168392,0.604554865,0.381642512,0.639751553,0.262939959,0.75431332,0.322981366,0.701173223
jedit-4.1,0.126417234,0.889172336,0.377267574,0.638888889,0.253968254,0.766156463,0.181689342,0.835034014,0.868480726,0.145975057,0.640306122,0.650793651,0.16468254,0.85260771,0.18452381,0.837868481,0.544217687,0.493480726,0.6680839,0.474773243,0.651077098,0.641156463,0.37585034,0.646258503,0.16638322,0.85430839,0.126984127,0.888888889,0.16978458,0.843820862,0.70521542,0.445578231,0.255668934,0.816043084,0.708049887,0.629535147,0.153061224,0.859410431,0.131519274,0.882936508,0.130385488,0.889455782
jedit-4.1,0.234034699,0.781838317,0.445921004,0.572166851,0.242155777,0.784422296,0.243263197,0.783684016,0.762643042,0.251384275,0.406423034,0.728313031,0.260981912,0.760428202,0.26836471,0.755998523,0.428940568,0.6142488,0.495754891,0.584717608,0.414544112,0.69213732,0.49981543,0.526024363,0.27057955,0.76818014,0.235511259,0.781100037,0.233296419,0.795496493,0.598744924,0.483942414,0.263196752,0.813584348,0.620155039,0.531192322,0.241048357,0.786267996,0.212624585,0.804355851,0.181616833,0.843484681
jedit-4.1,0.202016129,0.813709677,0.324193548,0.691935484,0.269758065,0.74516129,0.316935484,0.700403226,0.791935484,0.218951613,0.277016129,0.652016129,0.27983871,0.727822581,0.253629032,0.760080645,0.486693548,0.503629032,0.39516129,0.563709677,0.269354839,0.656451613,0.443951613,0.575403226,0.251209677,0.747983871,0.201612903,0.814919355,0.189112903,0.829032258,0.478225806,0.476612903,0.319758065,0.630241935,0.525403226,0.469758065,0.325,0.684677419,0.202016129,0.812903226,0.236290323,0.772580645
jedit-4.1,0.230104322,0.786289121,0.407451565,0.608941878,0.270640835,0.743368107,0.369597615,0.653353204,0.778539493,0.242622951,0.526676602,0.461997019,0.259016393,0.755886736,0.203278689,0.81609538,0.440536513,0.556184799,0.549031297,0.442026826,0.509985097,0.479582712,0.497466468,0.514157973,0.246497765,0.767511177,0.234277198,0.780625931,0.229210134,0.782116244,0.58390462,0.402086438,0.304321908,0.740387481,0.499552906,0.466766021,0.33681073,0.684053651,0.206557377,0.812518629,0.265275708,0.747839046
jedit-4.1,0.16641065,0.849462366,0.396313364,0.620071685,0.283666155,0.731182796,0.26984127,0.752176139,0.782898105,0.228366615,0.466973886,0.597542243,0.240143369,0.79109063,0.217613927,0.80030722,0.415770609,0.586277522,0.43061956,0.570916539,0.465437788,0.605222734,0.508960573,0.50640041,0.185867896,0.828469022,0.171018945,0.844854071,0.205837174,0.803891449,0.501792115,0.483358935,0.250896057,0.778801843,0.539170507,0.551971326,0.239119304,0.768049155,0.165898618,0.848950333,0.192012289,0.823348694
jedit-4.1,0.12957564,0.886297376,0.308713962,0.707159054,0.198898607,0.818918043,0.270165209,0.735989634,0.841269841,0.173955296,0.23744736,0.735665695,0.23388403,0.784580499,0.177194687,0.832199546,0.467444121,0.528992549,0.293488824,0.677680596,0.245869776,0.728862974,0.445092323,0.566245546,0.141561386,0.873663751,0.131195335,0.88500162,0.141237447,0.874959508,0.453514739,0.534823453,0.181729835,0.792355037,0.448655653,0.421444768,0.191448008,0.82734046,0.128279883,0.886297376,0.133786848,0.880790411
jedit-4.1,0.124392614,0.891156463,0.282150956,0.73372206,0.17622287,0.839974085,0.208940719,0.804988662,0.857790735,0.156138646,0.59345643,0.586977648,0.168124393,0.855199223,0.150307742,0.871720117,0.387431163,0.596047943,0.573372206,0.55037253,0.596371882,0.566569485,0.447035957,0.566893424,0.231940395,0.798833819,0.125364431,0.889536767,0.1367023,0.87787496,0.635244574,0.497570457,0.179138322,0.842241659,0.666018788,0.606413994,0.253968254,0.765144153,0.114674441,0.901198575,0.133786848,0.88143829
jedit-4.1,0.275985663,0.740591398,0.387992832,0.628136201,0.361111111,0.657258065,0.365591398,0.672491039,0.742383513,0.275985663,0.405017921,0.634408602,0.379032258,0.625,0.335573477,0.66890681,0.366935484,0.654121864,0.458781362,0.560035842,0.390232975,0.637096774,0.546146953,0.487903226,0.324820789,0.681451613,0.281810036,0.733422939,0.303763441,0.728942652,0.477150538,0.536290323,0.327508961,0.695340502,0.544802867,0.475806452,0.356630824,0.668458781,0.266129032,0.750448029,0.321236559,0.694444444
jedit-4.1,0.31998739,0.695775536,0.491803279,0.52332913,0.334489281,0.684110971,0.356557377,0.691992434,0.765762926,0.253152585,0.579760404,0.465952081,0.257250946,0.764186633,0.292244641,0.736128625,0.640920555,0.402269861,0.706809584,0.3092686,0.579129887,0.467213115,0.389659521,0.62295082,0.277427491,0.738650694,0.329760404,0.686002522,0.312105927,0.710907945,0.707124842,0.297919294,0.510403531,0.601828499,0.632723834,0.575662043,0.292244641,0.715006305,0.288461538,0.725725095,0.298865069,0.710277427
jedit-4.0,0.215322581,0.800403226,0.322580645,0.693145161,0.258064516,0.759274194,0.312096774,0.687903226,0.777016129,0.236290323,0.421774194,0.4875,0.29516129,0.712903226,0.294758065,0.705645161,0.311290323,0.609274194,0.477822581,0.420967742,0.434274194,0.446774194,0.566532258,0.441532258,0.285887097,0.725,0.218951613,0.797177419,0.214112903,0.7875,0.4875,0.410483871,0.289112903,0.656451613,0.535483871,0.430241935,0.255241935,0.75483871,0.222580645,0.793548387,0.230645161,0.785483871
jedit-4.0,0.171667182,0.84410764,0.329415404,0.686978039,0.200742345,0.816579029,0.202598206,0.810392824,0.841014538,0.175997526,0.455613981,0.418806062,0.178472007,0.833281782,0.163315806,0.850293845,0.438292607,0.664089081,0.580575317,0.369316424,0.464274667,0.417878132,0.516238788,0.497370863,0.189297866,0.829260749,0.172285803,0.843489019,0.151562017,0.872873492,0.599443242,0.343334364,0.243736468,0.808536963,0.465202598,0.448809156,0.219610269,0.801113517,0.1691927,0.849984534,0.192390968,0.825239715
jedit-4.0,0.105276639,0.910860656,0.366803279,0.649590164,0.182120902,0.834016393,0.149590164,0.85835041,0.898565574,0.115266393,0.367571721,0.574795082,0.137038934,0.875512295,0.126793033,0.883965164,0.32607582,0.634477459,0.486168033,0.461834016,0.368596311,0.556352459,0.495901639,0.516393443,0.11039959,0.899846311,0.104252049,0.912397541,0.161629098,0.855020492,0.585809426,0.374743852,0.098872951,0.901895492,0.36039959,0.29482582,0.111680328,0.897028689,0.099641393,0.916239754,0.105020492,0.912397541
jedit-4.0,0.158860265,0.857533177,0.426229508,0.590163934,0.294301327,0.719750195,0.265807963,0.721311475,0.822014052,0.193598751,0.408274785,0.526541764,0.229117877,0.779078845,0.195550351,0.823575332,0.339968774,0.604605777,0.37431694,0.572989852,0.352849336,0.521467603,0.482825917,0.533957845,0.18735363,0.828259173,0.161982826,0.854410617,0.18657299,0.819672131,0.479703357,0.50117096,0.179937549,0.839968774,0.285323966,0.300936768,0.211553474,0.804839969,0.175253708,0.843871975,0.140905543,0.8735363
jedit-4.0,0.310868245,0.703703704,0.460230723,0.554948391,0.47723133,0.533697632,0.310868245,0.697632058,0.661202186,0.352155434,0.598057073,0.459016393,0.295081967,0.724954463,0.306010929,0.704310868,0.3904068,0.588342441,0.454766242,0.496660595,0.594414086,0.453551913,0.583485124,0.435944141,0.384335155,0.632058288,0.31147541,0.702489375,0.400121433,0.615057681,0.474802672,0.483302975,0.288403157,0.717668488,0.535519126,0.512446873,0.365513054,0.65513054,0.273224044,0.732847602,0.333940498,0.682452945
jedit-4.0,0.148543184,0.867585848,0.312695109,0.702653486,0.208636837,0.809573361,0.220603538,0.793184183,0.844172737,0.169094693,0.296826223,0.644120708,0.206295525,0.806191467,0.194068678,0.811394381,0.380332986,0.643600416,0.417273673,0.545525494,0.309573361,0.630593132,0.574921956,0.441727367,0.208116545,0.804890739,0.151404787,0.866545265,0.181061394,0.835848075,0.539802289,0.425338189,0.20057232,0.817898023,0.409209157,0.328563996,0.226847034,0.791363163,0.138397503,0.87773153,0.160770031,0.855619147
jedit-4.0,0.199008769,0.817765917,0.373236752,0.643156691,0.303850553,0.713686618,0.350362181,0.639725505,0.79679756,0.220358368,0.474266108,0.448341594,0.340068624,0.667556233,0.260770111,0.753717118,0.293938239,0.682805947,0.555089592,0.386199009,0.48532215,0.438429279,0.548989706,0.470453679,0.264963782,0.774685475,0.199771254,0.817003431,0.240945482,0.774685475,0.572626763,0.37171178,0.222264583,0.801372474,0.499809379,0.434235608,0.275257339,0.746473504,0.211589783,0.805947388,0.211589783,0.808616088
jedit-4.0,0.197778953,0.81861449,0.378635643,0.6377578,0.323109466,0.696456901,0.256478054,0.759915389,0.774722369,0.237969328,0.577472237,0.512956108,0.246959281,0.774722369,0.221047065,0.794288736,0.373347435,0.596509783,0.410893707,0.564780539,0.575885775,0.488630354,0.496562665,0.511369646,0.26070862,0.772607086,0.199365415,0.817556848,0.249074564,0.795875198,0.443680592,0.540454786,0.334743522,0.650449498,0.552088842,0.502908514,0.252247488,0.770491803,0.177683765,0.838709677,0.225806452,0.797990481
jedit-4.0,0.206212252,0.810181191,0.376186368,0.640207075,0.229939603,0.781276963,0.21484038,0.792924935,0.803710095,0.210094909,0.539689387,0.428817947,0.162640207,0.848576359,0.183347714,0.818809318,0.334771355,0.626402071,0.610871441,0.331320104,0.539257981,0.424503883,0.427523727,0.586712683,0.185504745,0.812769629,0.21354616,0.802847282,0.179896462,0.820103538,0.620793788,0.324417601,0.220448663,0.751078516,0.518119068,0.489646247,0.214408973,0.793787748,0.197584124,0.817515099,0.211389129,0.799396031
jedit-4.0,0.120428752,0.895649433,0.441046658,0.575346784,0.264501892,0.751261034,0.156998739,0.839848676,0.864123581,0.151324086,0.388083228,0.430643127,0.124211854,0.889974779,0.112862547,0.897540984,0.433795712,0.551387137,0.435372005,0.454287516,0.354665826,0.424337957,0.48738966,0.528058008,0.125788146,0.887137453,0.120113493,0.89627995,0.151324086,0.857187894,0.517969735,0.398802018,0.094262295,0.898171501,0.235813367,0.221941992,0.142812106,0.865069357,0.118537201,0.896910467,0.121689786,0.890605296
jedit-4.0,0.124094799,0.892363397,0.313364055,0.703423305,0.16194865,0.850888743,0.230414747,0.784068466,0.866030283,0.151086241,0.224160632,0.755760369,0.17445688,0.844634628,0.155694536,0.859447005,0.463462804,0.554641211,0.410796577,0.55365372,0.235352205,0.709348255,0.503620803,0.513495721,0.13923634,0.875246873,0.123765635,0.892692561,0.149769585,0.869651086,0.60236998,0.400921659,0.147794602,0.89763002,0.315339039,0.274851876,0.180710994,0.841342989,0.130678078,0.885450955,0.142198815,0.874259381
jedit-4.0,0.2260308,0.790362643,0.398410333,0.616989568,0.363636364,0.655240934,0.265772479,0.753104819,0.814704421,0.197218082,0.393939394,0.525086935,0.225037258,0.795827124,0.233979136,0.777446597,0.330849478,0.643815201,0.440635867,0.484351714,0.394436165,0.509190263,0.516145057,0.493293592,0.246895181,0.774465971,0.231992052,0.783407849,0.291107799,0.715350224,0.489319424,0.443616493,0.325384998,0.671137606,0.5325385,0.494287134,0.272230502,0.749627422,0.199701937,0.816691505,0.223546945,0.794833582
jedit-4.0,0.152799258,0.862975564,0.463656047,0.552737396,0.215589236,0.800185586,0.127126508,0.880606248,0.843179709,0.170120631,0.503557068,0.369625735,0.133622023,0.88277142,0.141354779,0.866996598,0.488710176,0.497989483,0.456541912,0.414166409,0.459944324,0.377977111,0.452830189,0.563872564,0.182493041,0.837612125,0.154655119,0.861429013,0.161150634,0.854314878,0.509743273,0.374574698,0.158366842,0.85740798,0.328178163,0.281472317,0.161769255,0.853077637,0.138261676,0.875966594,0.149087535,0.867615218
jedit-4.0,0.150943396,0.865450046,0.346118157,0.670275286,0.27281163,0.743891123,0.250231983,0.760284565,0.820909372,0.197958552,0.58428704,0.390968141,0.208475101,0.798948345,0.188988556,0.825858336,0.27312094,0.705227343,0.62387875,0.349829879,0.579647386,0.386637798,0.464583978,0.552118775,0.228889576,0.787813177,0.161150634,0.854933498,0.212496134,0.807299722,0.62356944,0.348901949,0.199505104,0.789978348,0.508815342,0.459635014,0.254871636,0.763686978,0.160532014,0.854314878,0.195793381,0.8187442
jedit-4.0,0.255823986,0.760569456,0.388265746,0.628127696,0.324417601,0.696289905,0.313632442,0.68377912,0.71958585,0.293356342,0.445211389,0.5,0.329163072,0.665660052,0.310181191,0.690250216,0.296807593,0.728213978,0.518550475,0.441328732,0.468075928,0.48921484,0.603968939,0.410267472,0.255823986,0.748921484,0.254098361,0.762295082,0.272217429,0.745901639,0.539257981,0.425798102,0.247195858,0.721311475,0.471095772,0.421915444,0.200172563,0.810181191,0.265746333,0.750215703,0.215703192,0.805867127
jedit-4.0,0.131671554,0.883577713,0.38797654,0.628152493,0.239882698,0.775073314,0.156891496,0.846041056,0.874780059,0.14340176,0.445454545,0.381231672,0.115249267,0.89941349,0.136656891,0.870381232,0.501466276,0.488856305,0.487683284,0.382991202,0.399120235,0.378592375,0.378005865,0.636070381,0.100293255,0.910557185,0.136070381,0.880351906,0.150733138,0.858064516,0.559824047,0.341642229,0.208211144,0.804398827,0.275366569,0.26744868,0.130791789,0.883577713,0.114076246,0.902639296,0.104692082,0.909677419
jedit-4.0,0.303030303,0.71336314,0.439642325,0.576751118,0.37704918,0.638847491,0.331346249,0.682563338,0.722801788,0.294585196,0.626924988,0.476403378,0.287133631,0.735221063,0.287133631,0.733233979,0.477893691,0.569796324,0.546944858,0.450571287,0.628912072,0.475409836,0.460506706,0.55290611,0.313462494,0.702930949,0.30153999,0.714853453,0.342275211,0.685047193,0.551912568,0.442622951,0.23099851,0.790362643,0.599105812,0.533532042,0.305514158,0.708892201,0.314456036,0.700447094,0.327372081,0.694485842
jedit-4.0,0.170796798,0.845596645,0.296225696,0.720167747,0.22988944,0.788410217,0.248570339,0.759435761,0.803659931,0.210446054,0.502096836,0.444529165,0.240182997,0.775066717,0.204346169,0.815859703,0.272969882,0.724361418,0.536408692,0.392680137,0.517727793,0.424704537,0.559664506,0.456728936,0.218833397,0.80747236,0.172703012,0.843690431,0.194052612,0.839878002,0.550895921,0.383149066,0.20320244,0.842546702,0.494471979,0.468547465,0.207396111,0.819290888,0.162028212,0.854365231,0.171940526,0.850171559
jedit-4.0,0.155947877,0.861286255,0.328709542,0.68852459,0.239596469,0.777217318,0.248844052,0.751155948,0.838587642,0.176124422,0.455233291,0.485918453,0.247162673,0.766708701,0.272803699,0.725935267,0.321563682,0.64270702,0.522488441,0.437578815,0.461118117,0.471206389,0.559899117,0.460277427,0.256830601,0.765027322,0.156788567,0.860445565,0.171500631,0.843631778,0.559058428,0.397225725,0.268179908,0.691467003,0.501050862,0.435477091,0.217318201,0.778478352,0.169398907,0.846994536,0.160151324,0.845313157
jedit-4.0,0.168618267,0.847775176,0.361533958,0.654859485,0.25029274,0.763466042,0.226288056,0.776932084,0.808840749,0.203747073,0.261124122,0.68501171,0.212236534,0.798887588,0.181498829,0.826405152,0.280152225,0.710187354,0.362997658,0.615632319,0.254391101,0.679449649,0.616510539,0.393149883,0.18706089,0.819672131,0.174473068,0.841627635,0.201405152,0.805913349,0.508489461,0.470140515,0.151639344,0.845725995,0.357435597,0.275468384,0.233021077,0.778103044,0.156908665,0.858313817,0.193793911,0.821135831
