,LocRfc_A,LocRfc_D,amc_A,amc_D,avg_cc_A,avg_cc_D,ca_A,ca_D,cam_A,cam_D,cbm_A,cbm_D,cbo_A,cbo_D,ce_A,ce_D,dam_A,dam_D,dit_A,dit_D,ic_A,ic_D,lcom3_A,lcom3_D,lcom_A,lcom_D,loc_A,loc_D,max_cc_A,max_cc_D,mfa_A,mfa_D,moa_A,moa_D,noc_A,noc_D,npm_A,npm_D,rfc_A,rfc_D,wmc_A,wmc_D
synapse-1.2,-0.196862745,0.196862745,-0.039215686,0.039215686,-0.014901961,0.014901961,-0.204705882,0.204705882,0.199215686,-0.199215686,-0.068235294,0.068235294,-0.209411765,0.209411765,-0.199215686,0.199215686,-0.099607843,0.099607843,-0.037647059,0.037647059,-0.068235294,0.068235294,0.090980392,-0.090980392,-0.190588235,0.190588235,-0.192941176,0.192941176,-0.111372549,0.111372549,-0.01254902,0.01254902,-0.174901961,0.174901961,0.00627451,-0.00627451,-0.134117647,0.134117647,-0.213333333,0.213333333,-0.202352941,0.202352941
synapse-1.2,-0.276862745,0.276862745,-0.197647059,0.197647059,-0.220392157,0.220392157,-0.032156863,0.032156863,0.261176471,-0.261176471,0.007843137,-0.007843137,-0.127843137,0.127843137,-0.178823529,0.178823529,-0.05254902,0.05254902,0.015686275,-0.015686275,0.009411765,-0.009411765,0.032156863,-0.032156863,-0.144313725,0.144313725,-0.271372549,0.271372549,-0.255686275,0.255686275,0.026666667,-0.026666667,-0.175686275,0.175686275,-0.005490196,0.005490196,-0.232156863,0.232156863,-0.265098039,0.265098039,-0.223529412,0.223529412
synapse-1.2,-0.239215686,0.239215686,-0.115294118,0.115294118,-0.065882353,0.065882353,-0.194509804,0.194509804,0.218823529,-0.218823529,-0.018039216,0.018039216,-0.175686275,0.175686275,-0.054901961,0.054901961,-0.185882353,0.185882353,-0.021176471,0.021176471,-0.00627451,0.00627451,0.110588235,-0.110588235,-0.110588235,0.110588235,-0.237647059,0.237647059,-0.109803922,0.109803922,0.017254902,-0.017254902,-0.090196078,0.090196078,-0.021176471,0.021176471,-0.090980392,0.090980392,-0.23372549,0.23372549,-0.173333333,0.173333333
synapse-1.2,-0.291101056,0.291101056,-0.085972851,0.085972851,-0.049773756,0.049773756,-0.154600302,0.154600302,0.23453997,-0.23453997,-0.036953243,0.036953243,-0.208144796,0.208144796,-0.159879336,0.159879336,-0.160633484,0.160633484,0.093514329,-0.093514329,-0.036199095,0.036199095,0.167420814,-0.167420814,-0.144042232,0.144042232,-0.290346908,0.290346908,-0.12745098,0.12745098,0.107088989,-0.107088989,-0.111613876,0.111613876,-0.012820513,0.012820513,-0.211915535,0.211915535,-0.2760181,0.2760181,-0.285067873,0.285067873
synapse-1.2,-0.249411765,0.249411765,-0.194509804,0.194509804,-0.138823529,0.138823529,-0.117647059,0.117647059,0.140392157,-0.140392157,-0.109803922,0.109803922,-0.121568627,0.121568627,-0.072941176,0.072941176,-0.072941176,0.072941176,-0.029803922,0.029803922,-0.101960784,0.101960784,0.061176471,-0.061176471,-0.076078431,0.076078431,-0.248627451,0.248627451,-0.130196078,0.130196078,-0.045490196,0.045490196,-0.072941176,0.072941176,-0.058823529,0.058823529,-0.050196078,0.050196078,-0.22745098,0.22745098,-0.174117647,0.174117647
synapse-1.2,-0.330196078,0.330196078,-0.226666667,0.226666667,-0.208627451,0.208627451,-0.150588235,0.150588235,0.283137255,-0.283137255,-0.020392157,0.020392157,-0.338039216,0.338039216,-0.308235294,0.308235294,-0.167058824,0.167058824,-0.014901961,0.014901961,-0.013333333,0.013333333,0.08,-0.08,-0.250196078,0.250196078,-0.32627451,0.32627451,-0.250196078,0.250196078,0.03372549,-0.03372549,-0.13254902,0.13254902,-0.017254902,0.017254902,-0.180392157,0.180392157,-0.367058824,0.367058824,-0.22745098,0.22745098
synapse-1.2,-0.154509804,0.154509804,-0.124705882,0.124705882,-0.089411765,0.089411765,-0.175686275,0.175686275,0.078431373,-0.078431373,-0.090980392,0.090980392,-0.062745098,0.062745098,-0.037647059,0.037647059,-0.026666667,0.026666667,-0.136470588,0.136470588,-0.085490196,0.085490196,0.008627451,-0.008627451,-0.074509804,0.074509804,-0.150588235,0.150588235,-0.10745098,0.10745098,-0.158431373,0.158431373,-0.189803922,0.189803922,0.03372549,-0.03372549,-0.054901961,0.054901961,-0.129411765,0.129411765,-0.094901961,0.094901961
synapse-1.2,-0.29254902,0.29254902,-0.156862745,0.156862745,-0.156862745,0.156862745,-0.094901961,0.094901961,0.203921569,-0.203921569,0.053333333,-0.053333333,-0.208627451,0.208627451,-0.216470588,0.216470588,-0.087058824,0.087058824,0.032941176,-0.032941176,0.05254902,-0.05254902,0.112156863,-0.112156863,-0.056470588,0.056470588,-0.28627451,0.28627451,-0.258823529,0.258823529,0.042352941,-0.042352941,-0.095686275,0.095686275,0.026666667,-0.026666667,-0.122352941,0.122352941,-0.287058824,0.287058824,-0.179607843,0.179607843
synapse-1.2,-0.266968326,0.266968326,-0.180995475,0.180995475,-0.177978884,0.177978884,-0.128959276,0.128959276,0.254147813,-0.254147813,-0.073152338,0.073152338,-0.159879336,0.159879336,-0.16214178,0.16214178,-0.073152338,0.073152338,0.002262443,-0.002262443,-0.061085973,0.061085973,0.062594268,-0.062594268,-0.214932127,0.214932127,-0.261689291,0.261689291,-0.191553544,0.191553544,0.025641026,-0.025641026,-0.088989442,0.088989442,0.060331825,-0.060331825,-0.128205128,0.128205128,-0.291101056,0.291101056,-0.219457014,0.219457014
synapse-1.2,-0.321568627,0.321568627,-0.175686275,0.175686275,-0.157647059,0.157647059,-0.104313725,0.104313725,0.232156863,-0.232156863,-0.045490196,0.045490196,-0.176470588,0.176470588,-0.169411765,0.169411765,-0.039215686,0.039215686,-0.018039216,0.018039216,-0.041568627,0.041568627,0.050196078,-0.050196078,-0.059607843,0.059607843,-0.317647059,0.317647059,-0.200784314,0.200784314,0.007058824,-0.007058824,-0.082352941,0.082352941,-0.049411765,0.049411765,-0.170980392,0.170980392,-0.322352941,0.322352941,-0.220392157,0.220392157
synapse-1.2,-0.259607843,0.259607843,-0.202352941,0.202352941,-0.069803922,0.069803922,-0.15372549,0.15372549,0.124705882,-0.124705882,-0.026666667,0.026666667,-0.247843137,0.247843137,-0.175686275,0.175686275,-0.2,0.2,-0.030588235,0.030588235,-0.01254902,0.01254902,0.146666667,-0.146666667,-0.049411765,0.049411765,-0.258823529,0.258823529,-0.150588235,0.150588235,-0.032941176,0.032941176,-0.13254902,0.13254902,-0.010980392,0.010980392,-0.058823529,0.058823529,-0.225882353,0.225882353,-0.134117647,0.134117647
synapse-1.2,-0.236078431,0.236078431,-0.167058824,0.167058824,-0.165490196,0.165490196,-0.104313725,0.104313725,0.099607843,-0.099607843,0.003137255,-0.003137255,-0.170980392,0.170980392,-0.167843137,0.167843137,-0.152941176,0.152941176,0.036862745,-0.036862745,0.001568627,-0.001568627,0.171764706,-0.171764706,-0.021176471,0.021176471,-0.237647059,0.237647059,-0.229019608,0.229019608,0.023529412,-0.023529412,-0.162352941,0.162352941,-0.032941176,0.032941176,-0.136470588,0.136470588,-0.209411765,0.209411765,-0.12627451,0.12627451
synapse-1.2,-0.229803922,0.229803922,-0.075294118,0.075294118,-0.069019608,0.069019608,-0.208627451,0.208627451,0.204705882,-0.204705882,-0.081568627,0.081568627,-0.204705882,0.204705882,-0.146666667,0.146666667,-0.031372549,0.031372549,-0.084705882,0.084705882,-0.082352941,0.082352941,-0.048627451,0.048627451,-0.247843137,0.247843137,-0.225098039,0.225098039,-0.150588235,0.150588235,-0.08627451,0.08627451,-0.136470588,0.136470588,-0.007843137,0.007843137,-0.08,0.08,-0.243921569,0.243921569,-0.208627451,0.208627451
synapse-1.2,-0.333333333,0.333333333,-0.190799397,0.190799397,-0.115384615,0.115384615,-0.10331825,0.10331825,0.331825038,-0.331825038,-0.085218703,0.085218703,-0.184766214,0.184766214,-0.239819005,0.239819005,-0.070135747,0.070135747,-0.021116139,0.021116139,-0.079939668,0.079939668,0.079939668,-0.079939668,-0.202111614,0.202111614,-0.326546003,0.326546003,-0.198340875,0.198340875,-0.034690799,0.034690799,-0.135746606,0.135746606,-0.007541478,0.007541478,-0.10331825,0.10331825,-0.365761689,0.365761689,-0.259426848,0.259426848
synapse-1.2,-0.338039216,0.338039216,-0.254901961,0.254901961,-0.207058824,0.207058824,-0.109019608,0.109019608,0.127058824,-0.127058824,-0.062745098,0.062745098,-0.250196078,0.250196078,-0.196078431,0.196078431,-0.174117647,0.174117647,-0.054117647,0.054117647,-0.053333333,0.053333333,0.119215686,-0.119215686,-0.057254902,0.057254902,-0.341176471,0.341176471,-0.25254902,0.25254902,-0.011764706,0.011764706,-0.109803922,0.109803922,0.053333333,-0.053333333,-0.168627451,0.168627451,-0.308235294,0.308235294,-0.15372549,0.15372549
synapse-1.2,-0.190588235,0.190588235,-0.015686275,0.015686275,-0.03372549,0.03372549,-0.119215686,0.119215686,0.163137255,-0.163137255,0.106666667,-0.106666667,-0.071372549,0.071372549,-0.077647059,0.077647059,-0.063529412,0.063529412,0.139607843,-0.139607843,0.106666667,-0.106666667,0.087843137,-0.087843137,-0.117647059,0.117647059,-0.200784314,0.200784314,-0.112156863,0.112156863,0.143529412,-0.143529412,-0.149803922,0.149803922,0.026666667,-0.026666667,-0.167058824,0.167058824,-0.16627451,0.16627451,-0.156862745,0.156862745
synapse-1.2,-0.232941176,0.232941176,-0.170980392,0.170980392,-0.124705882,0.124705882,-0.196078431,0.196078431,0.213333333,-0.213333333,-0.061960784,0.061960784,-0.2,0.2,-0.174901961,0.174901961,-0.133333333,0.133333333,-0.00627451,0.00627451,-0.062745098,0.062745098,0.152156863,-0.152156863,-0.040784314,0.040784314,-0.231372549,0.231372549,-0.15372549,0.15372549,0,0,-0.101960784,0.101960784,-0.07372549,0.07372549,-0.059607843,0.059607843,-0.245490196,0.245490196,-0.209411765,0.209411765
synapse-1.2,-0.182745098,0.182745098,-0.117647059,0.117647059,-0.157647059,0.157647059,-0.181960784,0.181960784,0.134117647,-0.134117647,-0.112156863,0.112156863,-0.258039216,0.258039216,-0.138823529,0.138823529,-0.029019608,0.029019608,-0.149019608,0.149019608,-0.110588235,0.110588235,-0.013333333,0.013333333,-0.189803922,0.189803922,-0.182745098,0.182745098,-0.183529412,0.183529412,-0.131764706,0.131764706,-0.112156863,0.112156863,-0.047058824,0.047058824,-0.099607843,0.099607843,-0.174901961,0.174901961,-0.160784314,0.160784314
xalan-2.5,-0.241392531,0.241392531,-0.165094701,0.165094701,-0.108120543,0.108120543,-0.112491373,0.112491373,0.156736447,-0.156736447,-0.070853462,0.070853462,-0.151675485,0.151675485,-0.129514608,0.129514608,-0.111954605,0.111954605,-0.021317384,0.021317384,-0.055440534,0.055440534,0.06387547,-0.06387547,-0.22643969,0.22643969,-0.24008895,0.24008895,-0.143163868,0.143163868,0.042634767,-0.042634767,-0.099915651,0.099915651,-0.021164021,0.021164021,-0.188482478,0.188482478,-0.247833755,0.247833755,-0.19914117,0.19914117
xalan-2.5,-0.210248447,0.210248447,-0.15,0.15,-0.110170807,0.110170807,-0.101086957,0.101086957,0.121040373,-0.121040373,-0.037888199,0.037888199,-0.085559006,0.085559006,-0.092080745,0.092080745,-0.057453416,0.057453416,0.054503106,-0.054503106,-0.010403727,0.010403727,0.043400621,-0.043400621,-0.101552795,0.101552795,-0.210481366,0.210481366,-0.144099379,0.144099379,0.070807453,-0.070807453,-0.115372671,0.115372671,-0.032841615,0.032841615,-0.151475155,0.151475155,-0.203416149,0.203416149,-0.164130435,0.164130435
xalan-2.5,-0.129481132,0.129481132,-0.108254717,0.108254717,-0.072091195,0.072091195,-0.014150943,0.014150943,0.012342767,-0.012342767,-0.087893082,0.087893082,-0.05668239,0.05668239,-0.06163522,0.06163522,0.02908805,-0.02908805,-0.08663522,0.08663522,-0.059355346,0.059355346,-0.036006289,0.036006289,-0.130031447,0.130031447,-0.131210692,0.131210692,-0.112971698,0.112971698,-0.06336478,0.06336478,-0.070283019,0.070283019,-0.004481132,0.004481132,-0.062028302,0.062028302,-0.092216981,0.092216981,-0.071069182,0.071069182
xalan-2.5,-0.131367925,0.131367925,-0.128301887,0.128301887,-0.008018868,0.008018868,-0.015251572,0.015251572,0.017845912,-0.017845912,-0.001100629,0.001100629,-0.000157233,0.000157233,-0.00581761,0.00581761,0.059355346,-0.059355346,-0.052437107,0.052437107,0.001415094,-0.001415094,-0.052044025,0.052044025,-0.136006289,0.136006289,-0.135849057,0.135849057,-0.064544025,0.064544025,-0.006289308,0.006289308,-0.013207547,0.013207547,-0.015566038,0.015566038,-0.041509434,0.041509434,-0.053852201,0.053852201,-0.035927673,0.035927673
xalan-2.5,-0.201650943,0.201650943,-0.205267296,0.205267296,-0.122720126,0.122720126,-0.066666667,0.066666667,0.031132075,-0.031132075,-0.123742138,0.123742138,-0.105424528,0.105424528,-0.125235849,0.125235849,-0.07091195,0.07091195,-0.115880503,0.115880503,-0.111713836,0.111713836,0.079874214,-0.079874214,-0.09245283,0.09245283,-0.201336478,0.201336478,-0.148977987,0.148977987,-0.077908805,0.077908805,-0.062893082,0.062893082,-0.045283019,0.045283019,-0.099213836,0.099213836,-0.185927673,0.185927673,-0.109669811,0.109669811
xalan-2.5,-0.20220842,0.20220842,-0.149988498,0.149988498,-0.068553025,0.068553025,-0.151598804,0.151598804,0.059811364,-0.059811364,-0.057204202,0.057204202,-0.152825704,0.152825704,-0.117475654,0.117475654,-0.012805766,0.012805766,-0.03657695,0.03657695,-0.036193543,0.036193543,0.022007515,-0.022007515,-0.130204739,0.130204739,-0.201748332,0.201748332,-0.125143777,0.125143777,-0.011732229,0.011732229,-0.096848401,0.096848401,-0.069779925,0.069779925,-0.096464995,0.096464995,-0.149375048,0.149375048,-0.123610153,0.123610153
xalan-2.5,-0.180745342,0.180745342,-0.102406832,0.102406832,-0.083229814,0.083229814,-0.031055901,0.031055901,0.062965839,-0.062965839,-0.048680124,0.048680124,-0.038509317,0.038509317,-0.054037267,0.054037267,-0.042468944,0.042468944,-0.034627329,0.034627329,-0.01886646,0.01886646,0.07810559,-0.07810559,-0.126630435,0.126630435,-0.180745342,0.180745342,-0.105046584,0.105046584,-0.031599379,0.031599379,-0.070186335,0.070186335,-0.052251553,0.052251553,-0.150543478,0.150543478,-0.148913043,0.148913043,-0.149145963,0.149145963
xalan-2.5,-0.205110063,0.205110063,-0.197012579,0.197012579,-0.087735849,0.087735849,-0.041037736,0.041037736,0.099842767,-0.099842767,-0.11831761,0.11831761,-0.091745283,0.091745283,-0.123584906,0.123584906,-0.032389937,0.032389937,-0.08341195,0.08341195,-0.092531447,0.092531447,0.064779874,-0.064779874,-0.170125786,0.170125786,-0.205503145,0.205503145,-0.139779874,0.139779874,-0.043081761,0.043081761,-0.051572327,0.051572327,0.032940252,-0.032940252,-0.143160377,0.143160377,-0.177437107,0.177437107,-0.137814465,0.137814465
xalan-2.5,-0.200628931,0.200628931,-0.179638365,0.179638365,-0.182468553,0.182468553,-0.034827044,0.034827044,0.088993711,-0.088993711,-0.065644654,0.065644654,-0.035691824,0.035691824,-0.040015723,0.040015723,-0.040408805,0.040408805,-0.013600629,0.013600629,-0.066116352,0.066116352,0.014622642,-0.014622642,-0.136399371,0.136399371,-0.201336478,0.201336478,-0.207389937,0.207389937,0.084512579,-0.084512579,-0.104402516,0.104402516,-0.001100629,0.001100629,-0.108883648,0.108883648,-0.201808176,0.201808176,-0.121619497,0.121619497
xalan-2.5,-0.133254717,0.133254717,-0.119654088,0.119654088,-0.009591195,0.009591195,-0.054638365,0.054638365,0.024528302,-0.024528302,-0.034355346,0.034355346,-0.102672956,0.102672956,-0.101257862,0.101257862,-0.033883648,0.033883648,-0.040959119,0.040959119,-0.023034591,0.023034591,-0.052279874,0.052279874,-0.15754717,0.15754717,-0.133333333,0.133333333,-0.048113208,0.048113208,-0.023899371,0.023899371,-0.041037736,0.041037736,-0.025550314,0.025550314,-0.067531447,0.067531447,-0.128773585,0.128773585,-0.076415094,0.076415094
xalan-2.5,-0.165171383,0.165171383,-0.159957059,0.159957059,-0.106740281,0.106740281,-0.009738517,0.009738517,-0.023081052,0.023081052,-0.093244383,0.093244383,-0.07323058,0.07323058,-0.096388314,0.096388314,0.020013803,-0.020013803,-0.05337014,0.05337014,-0.081512154,0.081512154,-0.021777471,0.021777471,-0.133502032,0.133502032,-0.166014876,0.166014876,-0.150371904,0.150371904,-0.047542366,0.047542366,-0.012268998,0.012268998,0.030825857,-0.030825857,-0.098228663,0.098228663,-0.159036884,0.159036884,-0.096004908,0.096004908
xalan-2.5,-0.132298137,0.132298137,-0.07492236,0.07492236,-0.077484472,0.077484472,-0.043478261,0.043478261,0.122127329,-0.122127329,-0.112111801,0.112111801,-0.06863354,0.06863354,-0.082841615,0.082841615,-0.056521739,0.056521739,-0.065217391,0.065217391,-0.11552795,0.11552795,0.066459627,-0.066459627,-0.106599379,0.106599379,-0.131754658,0.131754658,-0.103493789,0.103493789,-0.00636646,0.00636646,-0.104192547,0.104192547,-0.021195652,0.021195652,-0.169487578,0.169487578,-0.161568323,0.161568323,-0.146195652,0.146195652
xalan-2.5,-0.269418239,0.269418239,-0.163522013,0.163522013,-0.083883648,0.083883648,-0.117610063,0.117610063,0.141352201,-0.141352201,-0.002751572,0.002751572,-0.141273585,0.141273585,-0.142924528,0.142924528,-0.067924528,0.067924528,-0.003694969,0.003694969,0.000707547,-0.000707547,0.025078616,-0.025078616,-0.241902516,0.241902516,-0.26745283,0.26745283,-0.146069182,0.146069182,0.045518868,-0.045518868,-0.120361635,0.120361635,-0.042216981,0.042216981,-0.139701258,0.139701258,-0.227437107,0.227437107,-0.194968553,0.194968553
xalan-2.5,-0.153301887,0.153301887,-0.166194969,0.166194969,-0.076100629,0.076100629,-0.065251572,0.065251572,0.026808176,-0.026808176,-0.071147799,0.071147799,-0.041037736,0.041037736,-0.01572327,0.01572327,-0.007468553,0.007468553,-0.013757862,0.013757862,-0.022091195,0.022091195,-0.00259434,0.00259434,-0.087893082,0.087893082,-0.155738994,0.155738994,-0.095440252,0.095440252,0.00754717,-0.00754717,-0.048899371,0.048899371,-0.049921384,0.049921384,-0.048349057,0.048349057,-0.114622642,0.114622642,-0.054402516,0.054402516
xalan-2.5,-0.19677673,0.19677673,-0.180738994,0.180738994,-0.077672956,0.077672956,-0.06831761,0.06831761,0.053852201,-0.053852201,-0.034355346,0.034355346,-0.082389937,0.082389937,-0.08577044,0.08577044,-0.045676101,0.045676101,-0.072798742,0.072798742,-0.016666667,0.016666667,0.042216981,-0.042216981,-0.129716981,0.129716981,-0.199842767,0.199842767,-0.118946541,0.118946541,-0.033569182,0.033569182,-0.077279874,0.077279874,-0.032389937,0.032389937,-0.09158805,0.09158805,-0.134984277,0.134984277,-0.09591195,0.09591195
xalan-2.5,-0.236101526,0.236101526,-0.208342918,0.208342918,-0.148684917,0.148684917,-0.030519132,0.030519132,0.060348133,-0.060348133,-0.094164558,0.094164558,-0.10482325,0.10482325,-0.126677402,0.126677402,-0.066559313,0.066559313,-0.061268308,0.061268308,-0.083582547,0.083582547,-0.017253278,0.017253278,-0.152902385,0.152902385,-0.237711832,0.237711832,-0.200521432,0.200521432,-0.033202975,0.033202975,-0.076067786,0.076067786,0.013265854,-0.013265854,-0.106356874,0.106356874,-0.206732613,0.206732613,-0.124760371,0.124760371
xalan-2.5,-0.16242236,0.16242236,-0.157220497,0.157220497,-0.079968944,0.079968944,-0.058773292,0.058773292,0.06234472,-0.06234472,-0.036723602,0.036723602,-0.104347826,0.104347826,-0.10318323,0.10318323,-0.011257764,0.011257764,0.020574534,-0.020574534,-0.019953416,0.019953416,-0.007763975,0.007763975,-0.170574534,0.170574534,-0.161413043,0.161413043,-0.126164596,0.126164596,0.033928571,-0.033928571,-0.028338509,0.028338509,0.023059006,-0.023059006,-0.081832298,0.081832298,-0.138975155,0.138975155,-0.094409938,0.094409938
xalan-2.5,-0.187971698,0.187971698,-0.156367925,0.156367925,-0.02908805,0.02908805,-0.047091195,0.047091195,0.074606918,-0.074606918,-0.126257862,0.126257862,-0.066823899,0.066823899,-0.091430818,0.091430818,-0.041037736,0.041037736,-0.135849057,0.135849057,-0.092767296,0.092767296,0.027358491,-0.027358491,-0.132940252,0.132940252,-0.190330189,0.190330189,-0.100314465,0.100314465,-0.079716981,0.079716981,-0.10581761,0.10581761,-0.046305031,0.046305031,-0.088993711,0.088993711,-0.133805031,0.133805031,-0.070125786,0.070125786
xalan-2.5,-0.123899371,0.123899371,-0.062657233,0.062657233,-0.052515723,0.052515723,-0.079323899,0.079323899,0.044496855,-0.044496855,-0.042138365,0.042138365,-0.032940252,0.032940252,-0.010534591,0.010534591,-0.004481132,0.004481132,-0.037421384,0.037421384,-0.027201258,0.027201258,0.056525157,-0.056525157,-0.118867925,0.118867925,-0.123506289,0.123506289,-0.065015723,0.065015723,0.000707547,-0.000707547,-0.068710692,0.068710692,-0.03663522,0.03663522,-0.113522013,0.113522013,-0.10841195,0.10841195,-0.130188679,0.130188679
xalan-2.5,-0.220283019,0.220283019,-0.173820755,0.173820755,-0.113522013,0.113522013,-0.09677673,0.09677673,0.075393082,-0.075393082,-0.027437107,0.027437107,-0.105031447,0.105031447,-0.10086478,0.10086478,-0.037578616,0.037578616,0.015172956,-0.015172956,-0.017295597,0.017295597,0.061792453,-0.061792453,-0.120204403,0.120204403,-0.218789308,0.218789308,-0.125786164,0.125786164,0.057075472,-0.057075472,-0.086477987,0.086477987,-0.071383648,0.071383648,-0.162028302,0.162028302,-0.205581761,0.205581761,-0.173977987,0.173977987
xalan-2.5,-0.130971551,0.130971551,-0.093934514,0.093934514,-0.083199141,0.083199141,-0.091557396,0.091557396,0.08066866,-0.08066866,-0.056590752,0.056590752,-0.102829538,0.102829538,-0.079211717,0.079211717,-0.01364926,0.01364926,-0.043094855,0.043094855,-0.041714592,0.041714592,0.014339391,-0.014339391,-0.148838279,0.148838279,-0.129898014,0.129898014,-0.1029829,0.1029829,-0.003297293,0.003297293,-0.061958439,0.061958439,-0.015796335,0.015796335,-0.133118626,0.133118626,-0.160953915,0.160953915,-0.124607009,0.124607009
xalan-2.5,-0.226630435,0.226630435,-0.195496894,0.195496894,-0.094021739,0.094021739,0.025,-0.025,0.072437888,-0.072437888,-0.075621118,0.075621118,-0.089363354,0.089363354,-0.143322981,0.143322981,-0.081909938,0.081909938,-0.081987578,0.081987578,-0.063198758,0.063198758,0.090838509,-0.090838509,-0.038742236,0.038742236,-0.229891304,0.229891304,-0.134782609,0.134782609,-0.048913043,0.048913043,-0.123136646,0.123136646,-0.007142857,0.007142857,-0.097437888,0.097437888,-0.187189441,0.187189441,-0.099378882,0.099378882
xalan-2.5,-0.152201258,0.152201258,-0.156367925,0.156367925,-0.148349057,0.148349057,-0.09245283,0.09245283,0.041037736,-0.041037736,-0.096933962,0.096933962,-0.09072327,0.09072327,-0.103773585,0.103773585,0.006289308,-0.006289308,-0.084433962,0.084433962,-0.093553459,0.093553459,-0.046462264,0.046462264,-0.176022013,0.176022013,-0.153066038,0.153066038,-0.168396226,0.168396226,-0.039150943,0.039150943,-0.067138365,0.067138365,0.005031447,-0.005031447,-0.039386792,0.039386792,-0.137028302,0.137028302,-0.068632075,0.068632075
xalan-2.5,-0.230110063,0.230110063,-0.168710692,0.168710692,-0.064150943,0.064150943,-0.068553459,0.068553459,0.071462264,-0.071462264,-0.034040881,0.034040881,-0.054559748,0.054559748,-0.0625,0.0625,-0.041352201,0.041352201,0.020597484,-0.020597484,-0.000550314,0.000550314,0.016116352,-0.016116352,-0.204166667,0.204166667,-0.232940252,0.232940252,-0.099292453,0.099292453,0.009512579,-0.009512579,-0.067216981,0.067216981,-0.056446541,0.056446541,-0.151808176,0.151808176,-0.161556604,0.161556604,-0.175471698,0.175471698
xalan-2.5,-0.191430818,0.191430818,-0.136320755,0.136320755,-0.048977987,0.048977987,-0.086949686,0.086949686,0.06163522,-0.06163522,-0.055424528,0.055424528,-0.070833333,0.070833333,-0.0375,0.0375,-0.025393082,0.025393082,-0.020754717,0.020754717,-0.035455975,0.035455975,0.030110063,-0.030110063,-0.127830189,0.127830189,-0.192845912,0.192845912,-0.114465409,0.114465409,0.039465409,-0.039465409,-0.043003145,0.043003145,-0.040408805,0.040408805,-0.118238994,0.118238994,-0.142845912,0.142845912,-0.11422956,0.11422956
xalan-2.6,-0.308385704,0.308385704,-0.270615121,0.270615121,-0.060623373,0.060623373,-0.025328509,0.025328509,0.164476608,-0.164476608,0.040119342,-0.040119342,-0.087348442,0.087348442,-0.075033327,0.075033327,-0.063353012,0.063353012,0.006474957,-0.006474957,0.039103663,-0.039103663,0.123024186,-0.123024186,-0.034596585,0.034596585,-0.310226624,0.310226624,-0.128039104,0.128039104,0.007109757,-0.007109757,-0.13622802,0.13622802,-0.088427601,0.088427601,-0.162699168,0.162699168,-0.161302609,0.161302609,-0.133688821,0.133688821
xalan-2.6,-0.304185927,0.304185927,-0.17693888,0.17693888,-0.10959168,0.10959168,-0.050269646,0.050269646,0.208525937,-0.208525937,0.029982024,-0.029982024,-0.042501284,0.042501284,-0.032357473,0.032357473,-0.067989214,0.067989214,0.002182845,-0.002182845,0.04712378,-0.04712378,0.087185413,-0.087185413,-0.199088341,0.199088341,-0.303158706,0.303158706,-0.186954289,0.186954289,0.020351823,-0.020351823,-0.114149974,0.114149974,-0.051104263,0.051104263,-0.268618387,0.268618387,-0.200821777,0.200821777,-0.241011813,0.241011813
xalan-2.6,-0.329160247,0.329160247,-0.296674371,0.296674371,-0.066961993,0.066961993,-0.005842322,0.005842322,0.178479712,-0.178479712,0.051810478,-0.051810478,-0.016884951,0.016884951,0.003595275,-0.003595275,-0.043849512,0.043849512,-0.003017463,0.003017463,0.060927067,-0.060927067,0.14856189,-0.14856189,-0.116910632,0.116910632,-0.329994864,0.329994864,-0.151579353,0.151579353,0.043592707,-0.043592707,-0.062917309,0.062917309,-0.020030817,0.020030817,-0.121468927,0.121468927,-0.144966615,0.144966615,-0.136171032,0.136171032
xalan-2.6,-0.301104263,0.301104263,-0.225410889,0.225410889,-0.076656394,0.076656394,-0.042501284,0.042501284,0.176553672,-0.176553672,-0.102722137,0.102722137,-0.096687211,0.096687211,-0.109655881,0.109655881,-0.013803287,0.013803287,-0.104262969,0.104262969,-0.104262969,0.104262969,0.08076528,-0.08076528,-0.152991782,0.152991782,-0.29949923,0.29949923,-0.132960966,0.132960966,-0.064458141,0.064458141,-0.113058552,0.113058552,-0.060862866,0.060862866,-0.19806112,0.19806112,-0.218156138,0.218156138,-0.181176168,0.181176168
xalan-2.6,-0.353701299,0.353701299,-0.279025974,0.279025974,-0.097922078,0.097922078,-0.018506494,0.018506494,0.154480519,-0.154480519,-0.044805195,0.044805195,-0.049285714,0.049285714,-0.065909091,0.065909091,-0.033181818,0.033181818,-0.101623377,0.101623377,-0.041233766,0.041233766,0.10461039,-0.10461039,-0.167727273,0.167727273,-0.350779221,0.350779221,-0.182857143,0.182857143,-0.053896104,0.053896104,-0.11,0.11,-0.026428571,0.026428571,-0.197532468,0.197532468,-0.166363636,0.166363636,-0.153961039,0.153961039
xalan-2.6,-0.286929474,0.286929474,-0.224592141,0.224592141,-0.066146131,0.066146131,-0.076366406,0.076366406,0.163080048,-0.163080048,0.002729639,-0.002729639,-0.064749572,0.064749572,-0.046848219,0.046848219,-0.037199264,0.037199264,-0.016822193,0.016822193,0.004253158,-0.004253158,0.120992827,-0.120992827,-0.123785946,0.123785946,-0.287500793,0.287500793,-0.106519393,0.106519393,0.011680315,-0.011680315,-0.104678474,0.104678474,-0.017076112,0.017076112,-0.210499587,0.210499587,-0.167333206,0.167333206,-0.154891132,0.154891132
